datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count;test
10/03/2012 19:00;1;0;0;1;13.94;18.18;25;0;25;159;184;VRAI
10/03/2012 20:00;1;0;0;1;13.12;16.665;33;8.9981;20;101;121;VRAI
10/03/2012 21:00;1;0;0;1;12.3;14.395;39;15.0013;16;94;110;VRAI
10/03/2012 22:00;1;0;0;1;10.66;12.88;44;11.0014;19;81;100;VRAI
10/03/2012 23:00;1;0;0;1;10.66;12.88;41;12.998;6;77;83;VRAI
11/03/2012 00:00;1;0;0;1;10.66;14.395;44;6.0032;7;62;69;VRAI
11/03/2012 01:00;1;0;0;1;9.84;12.12;52;11.0014;4;57;61;VRAI
11/03/2012 03:00;1;0;0;1;9.84;12.12;60;8.9981;15;51;66;VRAI
11/03/2012 04:00;1;0;0;1;9.84;12.12;60;8.9981;7;15;22;VRAI
11/03/2012 05:00;1;0;0;1;9.84;12.12;60;11.0014;2;5;7;VRAI
11/03/2012 06:00;1;0;0;1;9.84;12.12;70;11.0014;2;8;10;VRAI
11/03/2012 07:00;1;0;0;1;9.02;11.365;69;8.9981;2;15;17;VRAI
11/03/2012 08:00;1;0;0;1;9.02;11.365;69;8.9981;4;68;72;VRAI
11/03/2012 09:00;1;0;0;1;10.66;12.88;60;15.0013;20;70;90;VRAI
11/03/2012 10:00;1;0;0;1;13.12;15.15;49;19.0012;71;147;218;VRAI
11/03/2012 11:00;1;0;0;1;14.76;16.665;43;19.0012;90;209;299;VRAI
11/03/2012 12:00;1;0;0;1;16.4;20.455;37;19.9995;146;264;410;VRAI
11/03/2012 13:00;1;0;0;1;17.22;21.21;41;19.9995;176;288;464;VRAI
11/03/2012 14:00;1;0;0;1;18.86;22.725;31;19.0012;212;289;501;VRAI
11/03/2012 15:00;1;0;0;1;20.5;24.24;29;19.9995;201;286;487;VRAI
11/03/2012 16:00;1;0;0;1;20.5;24.24;31;23.9994;208;301;509;VRAI
11/03/2012 17:00;1;0;0;1;21.32;25;27;19.9995;199;299;498;VRAI
11/03/2012 18:00;1;0;0;1;21.32;25;29;19.0012;133;256;389;VRAI
11/03/2012 19:00;1;0;0;1;20.5;24.24;31;19.0012;55;203;258;VRAI
11/03/2012 20:00;1;0;0;1;18.04;21.97;47;15.0013;42;129;171;VRAI
11/03/2012 21:00;1;0;0;1;17.22;21.21;54;15.0013;37;110;147;VRAI
11/03/2012 22:00;1;0;0;1;16.4;20.455;54;12.998;13;81;94;VRAI
11/03/2012 23:00;1;0;0;1;16.4;20.455;50;11.0014;12;40;52;VRAI
12/03/2012 00:00;1;0;1;1;15.58;19.695;54;12.998;4;20;24;VRAI
12/03/2012 01:00;1;0;1;1;15.58;19.695;50;8.9981;1;9;10;VRAI
12/03/2012 02:00;1;0;1;1;15.58;19.695;54;7.0015;4;5;9;VRAI
12/03/2012 03:00;1;0;1;1;14.76;17.425;50;8.9981;0;2;2;VRAI
12/03/2012 04:00;1;0;1;1;13.94;16.665;61;12.998;0;3;3;VRAI
12/03/2012 05:00;1;0;1;1;13.94;16.665;61;12.998;1;15;16;VRAI
12/03/2012 06:00;1;0;1;1;13.94;17.425;57;7.0015;2;86;88;VRAI
12/03/2012 07:00;1;0;1;1;13.94;17.425;53;7.0015;9;259;268;VRAI
12/03/2012 08:00;1;0;1;1;13.94;16.665;61;8.9981;17;547;564;VRAI
12/03/2012 09:00;1;0;1;1;15.58;19.695;54;11.0014;21;260;281;VRAI
12/03/2012 10:00;1;0;1;1;16.4;20.455;50;15.0013;39;98;137;VRAI
12/03/2012 11:00;1;0;1;1;18.04;21.97;44;15.0013;39;111;150;VRAI
12/03/2012 12:00;1;0;1;1;19.68;23.485;39;15.0013;59;162;221;VRAI
12/03/2012 13:00;1;0;1;2;22.14;25.76;32;16.9979;74;176;250;VRAI
12/03/2012 14:00;1;0;1;2;23.78;27.275;32;19.0012;76;145;221;VRAI
12/03/2012 15:00;1;0;1;1;22.96;26.515;40;8.9981;74;159;233;VRAI
12/03/2012 16:00;1;0;1;1;25.42;31.06;35;30.0026;77;255;332;VRAI
12/03/2012 17:00;1;0;1;2;25.42;31.06;38;27.9993;87;557;644;VRAI
12/03/2012 18:00;1;0;1;2;24.6;31.06;43;12.998;89;623;712;VRAI
12/03/2012 19:00;1;0;1;2;22.96;26.515;49;15.0013;67;379;446;VRAI
12/03/2012 20:00;1;0;1;2;22.96;26.515;49;15.0013;49;237;286;VRAI
12/03/2012 21:00;1;0;1;2;22.14;25.76;56;15.0013;22;183;205;VRAI
12/03/2012 22:00;1;0;1;2;22.96;26.515;56;15.0013;17;116;133;VRAI
12/03/2012 23:00;1;0;1;1;22.96;26.515;56;15.0013;10;53;63;VRAI
13/03/2012 00:00;1;0;1;2;22.96;26.515;52;12.998;5;21;26;VRAI
13/03/2012 01:00;1;0;1;2;21.32;25;59;15.0013;2;14;16;VRAI
13/03/2012 02:00;1;0;1;3;21.32;25;72;19.9995;0;1;1;VRAI
13/03/2012 03:00;1;0;1;3;21.32;25;72;19.9995;0;2;2;VRAI
13/03/2012 04:00;1;0;1;2;18.86;22.725;82;12.998;0;1;1;VRAI
13/03/2012 05:00;1;0;1;2;18.86;22.725;82;12.998;0;24;24;VRAI
13/03/2012 06:00;1;0;1;3;18.86;22.725;82;12.998;5;108;113;VRAI
13/03/2012 07:00;1;0;1;2;18.86;22.725;82;19.0012;16;292;308;VRAI
13/03/2012 08:00;1;0;1;1;18.86;22.725;82;19.0012;22;571;593;VRAI
13/03/2012 09:00;1;0;1;1;19.68;23.485;82;19.0012;18;324;342;VRAI
13/03/2012 10:00;1;0;1;1;21.32;25;77;15.0013;28;115;143;VRAI
13/03/2012 11:00;1;0;1;1;22.14;25.76;73;19.0012;64;155;219;VRAI
13/03/2012 12:00;1;0;1;1;24.6;30.305;60;19.0012;47;197;244;VRAI
13/03/2012 13:00;1;0;1;1;24.6;30.305;60;26.0027;53;180;233;VRAI
13/03/2012 14:00;1;0;1;1;26.24;31.06;53;22.0028;52;160;212;VRAI
13/03/2012 15:00;1;0;1;1;28.7;31.82;39;15.0013;68;196;264;VRAI
13/03/2012 16:00;1;0;1;1;29.52;32.575;34;26.0027;53;312;365;VRAI
13/03/2012 17:00;1;0;1;1;28.7;31.82;37;7.0015;62;614;676;VRAI
13/03/2012 18:00;1;0;1;1;28.7;31.82;34;19.9995;96;638;734;VRAI
13/03/2012 19:00;1;0;1;1;26.24;31.06;47;15.0013;50;429;479;VRAI
13/03/2012 20:00;1;0;1;1;24.6;31.06;49;11.0014;45;306;351;VRAI
13/03/2012 21:00;1;0;1;1;23.78;27.275;56;7.0015;44;200;244;VRAI
13/03/2012 22:00;1;0;1;1;22.96;26.515;60;6.0032;24;146;170;VRAI
13/03/2012 23:00;1;0;1;1;22.96;26.515;56;8.9981;8;79;87;VRAI
14/03/2012 00:00;1;0;1;1;22.14;25.76;60;7.0015;5;34;39;VRAI
14/03/2012 01:00;1;0;1;1;21.32;25;63;6.0032;2;25;27;VRAI
14/03/2012 02:00;1;0;1;1;20.5;24.24;68;12.998;0;2;2;VRAI
14/03/2012 03:00;1;0;1;1;19.68;23.485;72;12.998;1;3;4;VRAI
14/03/2012 04:00;1;0;1;1;19.68;23.485;67;6.0032;1;4;5;VRAI
14/03/2012 05:00;1;0;1;1;18.04;21.97;82;8.9981;2;25;27;VRAI
14/03/2012 06:00;1;0;1;1;18.04;21.97;82;6.0032;1;120;121;VRAI
14/03/2012 07:00;1;0;1;1;18.04;21.97;82;7.0015;20;348;368;VRAI
14/03/2012 08:00;1;0;1;1;18.04;21.97;82;0;34;628;662;VRAI
14/03/2012 09:00;1;0;1;1;21.32;25;68;0;26;325;351;VRAI
14/03/2012 10:00;1;0;1;1;22.96;26.515;56;7.0015;38;150;188;VRAI
14/03/2012 11:00;1;0;1;2;25.42;31.06;41;11.0014;65;155;220;VRAI
14/03/2012 12:00;1;0;1;2;26.24;31.06;29;0;55;212;267;VRAI
14/03/2012 13:00;1;0;1;1;27.06;31.06;27;15.0013;57;197;254;VRAI
14/03/2012 14:00;1;0;1;1;28.7;31.82;23;22.0028;61;163;224;VRAI
14/03/2012 15:00;1;0;1;1;28.7;31.82;24;0;86;197;283;VRAI
14/03/2012 16:00;1;0;1;1;29.52;31.82;25;12.998;78;278;356;VRAI
14/03/2012 17:00;1;0;1;1;28.7;31.82;28;6.0032;140;642;782;VRAI
14/03/2012 18:00;1;0;1;1;28.7;31.82;32;0;102;647;749;VRAI
14/03/2012 19:00;1;0;1;1;26.24;31.06;33;11.0014;70;402;472;VRAI
14/03/2012 20:00;1;0;1;1;25.42;31.06;35;7.0015;44;286;330;VRAI
14/03/2012 21:00;1;0;1;1;24.6;31.06;40;6.0032;47;241;288;VRAI
14/03/2012 22:00;1;0;1;1;21.32;25;55;8.9981;43;159;202;VRAI
14/03/2012 23:00;1;0;1;1;22.96;26.515;43;11.0014;19;72;91;VRAI
15/03/2012 00:00;1;0;1;1;22.14;25.76;49;8.9981;14;46;60;VRAI
15/03/2012 01:00;1;0;1;1;20.5;24.24;59;7.0015;15;8;23;VRAI
15/03/2012 02:00;1;0;1;1;20.5;24.24;59;0;14;5;19;VRAI
15/03/2012 03:00;1;0;1;1;20.5;24.24;63;0;0;7;7;VRAI
15/03/2012 04:00;1;0;1;1;18.04;21.97;77;7.0015;11;3;14;VRAI
15/03/2012 05:00;1;0;1;1;18.86;22.725;67;0;2;24;26;VRAI
15/03/2012 06:00;1;0;1;1;18.04;21.97;72;6.0032;4;113;117;VRAI
15/03/2012 07:00;1;0;1;1;18.04;21.97;72;6.0032;14;367;381;VRAI
15/03/2012 08:00;1;0;1;1;18.04;21.97;77;7.0015;21;602;623;VRAI
15/03/2012 09:00;1;0;1;1;19.68;23.485;77;6.0032;30;285;315;VRAI
15/03/2012 10:00;1;0;1;1;21.32;25;68;7.0015;34;130;164;VRAI
15/03/2012 11:00;1;0;1;1;22.96;26.515;60;8.9981;60;151;211;VRAI
15/03/2012 12:00;1;0;1;2;25.42;31.06;50;8.9981;59;206;265;VRAI
15/03/2012 13:00;1;0;1;2;27.06;31.06;41;6.0032;62;211;273;VRAI
15/03/2012 14:00;1;0;1;2;29.52;32.575;30;7.0015;81;177;258;VRAI
15/03/2012 15:00;1;0;1;1;29.52;32.575;32;15.0013;100;187;287;VRAI
15/03/2012 16:00;1;0;1;1;29.52;32.575;37;26.0027;95;331;426;VRAI
15/03/2012 17:00;1;0;1;1;28.7;31.82;39;16.9979;79;634;713;VRAI
15/03/2012 18:00;1;0;1;1;27.06;31.06;44;19.0012;98;648;746;VRAI
15/03/2012 19:00;1;0;1;2;26.24;31.06;50;12.998;72;353;425;VRAI
15/03/2012 20:00;1;0;1;2;23.78;27.275;60;23.9994;60;270;330;VRAI
15/03/2012 21:00;1;0;1;1;22.14;25.76;68;19.0012;36;207;243;VRAI
15/03/2012 22:00;1;0;1;1;21.32;25;68;8.9981;32;137;169;VRAI
15/03/2012 23:00;1;0;1;1;19.68;23.485;72;12.998;12;85;97;VRAI
16/03/2012 00:00;1;0;1;1;18.04;21.97;77;16.9979;8;49;57;VRAI
16/03/2012 01:00;1;0;1;2;17.22;21.21;82;22.0028;4;22;26;VRAI
16/03/2012 02:00;1;0;1;2;17.22;21.21;82;12.998;0;4;4;VRAI
16/03/2012 03:00;1;0;1;2;16.4;20.455;87;19.0012;0;3;3;VRAI
16/03/2012 04:00;1;0;1;2;16.4;20.455;87;16.9979;0;3;3;VRAI
16/03/2012 05:00;1;0;1;2;16.4;20.455;87;15.0013;2;30;32;VRAI
16/03/2012 06:00;1;0;1;2;16.4;20.455;87;11.0014;3;96;99;VRAI
16/03/2012 07:00;1;0;1;2;16.4;20.455;87;12.998;13;265;278;VRAI
16/03/2012 08:00;1;0;1;2;16.4;20.455;87;15.0013;28;534;562;VRAI
16/03/2012 09:00;1;0;1;2;17.22;21.21;82;0;35;277;312;VRAI
16/03/2012 10:00;1;0;1;2;16.4;20.455;87;6.0032;44;136;180;VRAI
16/03/2012 11:00;1;0;1;2;18.04;21.97;77;0;40;167;207;VRAI
16/03/2012 12:00;1;0;1;2;18.04;21.97;82;8.9981;72;222;294;VRAI
16/03/2012 13:00;1;0;1;2;18.86;22.725;77;6.0032;52;208;260;VRAI
16/03/2012 14:00;1;0;1;2;19.68;23.485;72;0;56;146;202;VRAI
16/03/2012 15:00;1;0;1;3;18.86;22.725;82;7.0015;19;88;107;VRAI
16/03/2012 16:00;1;0;1;3;19.68;23.485;77;0;18;111;129;VRAI
16/03/2012 17:00;1;0;1;3;19.68;23.485;82;6.0032;23;235;258;VRAI
16/03/2012 18:00;1;0;1;3;19.68;23.485;82;6.0032;31;377;408;VRAI
16/03/2012 19:00;1;0;1;2;18.86;22.725;88;0;23;273;296;VRAI
16/03/2012 20:00;1;0;1;1;18.86;22.725;88;0;31;204;235;VRAI
16/03/2012 21:00;1;0;1;2;18.04;21.97;94;0;8;144;152;VRAI
16/03/2012 22:00;1;0;1;2;18.04;21.97;94;0;16;132;148;VRAI
16/03/2012 23:00;1;0;1;2;18.04;21.97;94;0;22;104;126;VRAI
17/03/2012 00:00;1;0;0;2;18.04;21.97;94;6.0032;13;87;100;VRAI
17/03/2012 01:00;1;0;0;2;18.04;21.97;94;0;12;57;69;VRAI
17/03/2012 02:00;1;0;0;2;18.04;21.97;88;0;10;32;42;VRAI
17/03/2012 03:00;1;0;0;2;18.04;21.97;88;0;2;24;26;VRAI
17/03/2012 04:00;1;0;0;2;17.22;21.21;94;0;0;2;2;VRAI
17/03/2012 05:00;1;0;0;2;17.22;21.21;94;6.0032;5;3;8;VRAI
17/03/2012 06:00;1;0;0;2;17.22;21.21;94;12.998;1;29;30;VRAI
17/03/2012 07:00;1;0;0;2;16.4;20.455;100;8.9981;29;57;86;VRAI
17/03/2012 08:00;1;0;0;2;17.22;21.21;94;7.0015;63;155;218;VRAI
17/03/2012 09:00;1;0;0;2;18.04;21.97;88;6.0032;104;217;321;VRAI
17/03/2012 10:00;1;0;0;2;20.5;24.24;77;6.0032;140;303;443;VRAI
17/03/2012 11:00;1;0;0;2;21.32;25;77;8.9981;226;359;585;VRAI
17/03/2012 12:00;1;0;0;1;22.96;26.515;68;11.0014;286;365;651;VRAI
17/03/2012 13:00;1;0;0;1;24.6;30.305;60;7.0015;286;400;686;VRAI
17/03/2012 14:00;1;0;0;1;25.42;31.06;53;6.0032;352;338;690;VRAI
17/03/2012 15:00;1;0;0;1;26.24;31.06;53;8.9981;357;322;679;VRAI
17/03/2012 16:00;1;0;0;1;26.24;31.06;50;0;367;318;685;VRAI
17/03/2012 17:00;1;0;0;1;26.24;31.06;50;8.9981;291;357;648;VRAI
17/03/2012 18:00;1;0;0;1;25.42;31.06;57;19.9995;221;339;560;VRAI
17/03/2012 19:00;1;0;0;1;23.78;27.275;64;19.0012;155;262;417;VRAI
17/03/2012 20:00;1;0;0;1;22.96;26.515;64;12.998;89;182;271;VRAI
17/03/2012 21:00;1;0;0;1;22.14;25.76;68;11.0014;54;169;223;VRAI
17/03/2012 22:00;1;0;0;1;22.14;25.76;68;0;58;153;211;VRAI
17/03/2012 23:00;1;0;0;1;20.5;24.24;77;11.0014;34;151;185;VRAI
18/03/2012 00:00;1;0;0;1;18.86;22.725;88;12.998;27;80;107;VRAI
18/03/2012 01:00;1;0;0;1;18.86;22.725;82;8.9981;25;88;113;VRAI
18/03/2012 02:00;1;0;0;2;18.86;22.725;82;7.0015;15;41;56;VRAI
18/03/2012 03:00;1;0;0;2;18.04;21.97;88;8.9981;3;15;18;VRAI
18/03/2012 04:00;1;0;0;2;17.22;21.21;94;11.0014;6;8;14;VRAI
18/03/2012 05:00;1;0;0;2;16.4;20.455;94;7.0015;0;6;6;VRAI
18/03/2012 06:00;1;0;0;2;16.4;20.455;94;7.0015;2;9;11;VRAI
18/03/2012 07:00;1;0;0;3;17.22;21.21;88;11.0014;17;25;42;VRAI
18/03/2012 08:00;1;0;0;2;17.22;21.21;88;7.0015;25;71;96;VRAI
18/03/2012 09:00;1;0;0;2;17.22;21.21;88;6.0032;65;113;178;VRAI
18/03/2012 10:00;1;0;0;2;17.22;21.21;88;7.0015;139;212;351;VRAI
18/03/2012 11:00;1;0;0;2;18.04;21.97;82;11.0014;129;239;368;VRAI
18/03/2012 12:00;1;0;0;2;18.04;21.97;88;8.9981;222;281;503;VRAI
18/03/2012 13:00;1;0;0;2;18.86;22.725;82;11.0014;198;346;544;VRAI
18/03/2012 14:00;1;0;0;2;20.5;24.24;77;6.0032;218;303;521;VRAI
18/03/2012 15:00;1;0;0;1;22.14;25.76;68;6.0032;240;314;554;VRAI
18/03/2012 16:00;1;0;0;1;22.14;25.76;73;6.0032;229;312;541;VRAI
18/03/2012 17:00;1;0;0;1;22.96;26.515;64;6.0032;233;308;541;VRAI
18/03/2012 18:00;1;0;0;1;22.96;26.515;64;11.0014;165;294;459;VRAI
18/03/2012 19:00;1;0;0;1;22.96;26.515;64;11.0014;118;234;352;VRAI
18/03/2012 20:00;1;0;0;1;21.32;25;77;8.9981;59;139;198;VRAI
18/03/2012 21:00;1;0;0;1;21.32;25;72;6.0032;44;129;173;VRAI
18/03/2012 22:00;1;0;0;1;20.5;24.24;77;7.0015;21;79;100;VRAI
18/03/2012 23:00;1;0;0;1;19.68;23.485;82;11.0014;7;39;46;VRAI
19/03/2012 00:00;1;0;1;1;19.68;23.485;82;7.0015;4;19;23;VRAI
19/03/2012 01:00;1;0;1;1;18.86;22.725;88;7.0015;0;15;15;VRAI
19/03/2012 02:00;1;0;1;1;18.86;22.725;88;11.0014;1;7;8;VRAI
19/03/2012 03:00;1;0;1;1;18.86;22.725;88;6.0032;0;2;2;VRAI
19/03/2012 04:00;1;0;1;1;18.04;21.97;94;0;0;3;3;VRAI
19/03/2012 05:00;1;0;1;1;18.04;21.97;94;0;0;31;31;VRAI
19/03/2012 06:00;1;0;1;1;18.86;22.725;88;8.9981;2;118;120;VRAI
19/03/2012 07:00;1;0;1;1;18.86;22.725;88;12.998;25;329;354;VRAI
19/03/2012 08:00;1;0;1;1;18.86;22.725;88;7.0015;16;563;579;VRAI
19/03/2012 09:00;1;0;1;1;20.5;24.24;72;11.0014;55;276;331;VRAI
19/03/2012 10:00;1;0;1;1;21.32;25;72;8.9981;56;128;184;VRAI
19/03/2012 11:00;1;0;1;1;22.96;26.515;68;11.0014;56;145;201;VRAI
19/03/2012 12:00;1;0;1;1;24.6;30.305;64;16.9979;71;211;282;VRAI
19/03/2012 13:00;1;0;1;1;25.42;30.305;61;16.9979;69;194;263;VRAI
19/03/2012 14:00;1;0;1;2;26.24;31.06;57;12.998;60;200;260;VRAI
19/03/2012 15:00;1;0;1;1;26.24;31.06;57;15.0013;97;189;286;VRAI
19/03/2012 16:00;1;0;1;1;27.06;31.06;50;15.0013;65;320;385;VRAI
19/03/2012 17:00;1;0;1;1;26.24;31.06;53;15.0013;106;615;721;VRAI
19/03/2012 18:00;1;0;1;1;26.24;31.06;57;16.9979;120;681;801;VRAI
19/03/2012 19:00;1;0;1;1;25.42;30.305;61;15.0013;86;463;549;VRAI
19/03/2012 20:00;1;0;1;1;24.6;30.305;64;15.0013;34;296;330;VRAI
19/03/2012 21:00;1;0;1;1;24.6;30.305;64;11.0014;33;190;223;VRAI
19/03/2012 22:00;1;0;1;2;22.96;26.515;73;11.0014;17;131;148;VRAI
19/03/2012 23:00;1;0;1;2;22.96;26.515;78;8.9981;9;45;54;VRAI
01/04/2012 00:00;2;0;0;2;14.76;16.665;76;16.9979;8;59;67;VRAI
01/04/2012 01:00;2;0;0;2;14.76;17.425;76;11.0014;13;49;62;VRAI
01/04/2012 02:00;2;0;0;2;14.76;17.425;76;11.0014;20;61;81;VRAI
01/04/2012 03:00;2;0;0;2;13.94;16.665;81;8.9981;4;21;25;VRAI
01/04/2012 04:00;2;0;0;2;13.94;17.425;81;6.0032;3;9;12;VRAI
01/04/2012 05:00;2;0;0;2;13.94;17.425;81;6.0032;8;10;18;VRAI
01/04/2012 06:00;2;0;0;2;14.76;17.425;76;8.9981;9;88;97;VRAI
01/04/2012 07:00;2;0;0;2;14.76;17.425;71;8.9981;29;55;84;VRAI
01/04/2012 08:00;2;0;0;2;14.76;18.18;76;6.0032;37;88;125;VRAI
01/04/2012 09:00;2;0;0;2;14.76;17.425;81;8.9981;102;173;275;VRAI
01/04/2012 10:00;2;0;0;2;16.4;20.455;71;7.0015;132;228;360;VRAI
01/04/2012 11:00;2;0;0;2;16.4;20.455;71;12.998;180;271;451;VRAI
01/04/2012 12:00;2;0;0;2;17.22;21.21;67;15.0013;187;258;445;VRAI
01/04/2012 13:00;2;0;0;2;18.04;21.97;62;12.998;190;274;464;VRAI
01/04/2012 14:00;2;0;0;2;19.68;23.485;55;15.0013;283;278;561;VRAI
01/04/2012 15:00;2;0;0;1;20.5;24.24;55;16.9979;295;278;573;VRAI
01/04/2012 16:00;2;0;0;1;21.32;25;52;16.9979;236;275;511;VRAI
01/04/2012 17:00;2;0;0;1;21.32;25;55;19.0012;232;323;555;VRAI
01/04/2012 18:00;2;0;0;1;21.32;25;52;19.9995;153;279;432;VRAI
01/04/2012 19:00;2;0;0;1;21.32;25;55;15.0013;110;236;346;VRAI
01/04/2012 20:00;2;0;0;2;20.5;24.24;59;15.0013;66;166;232;VRAI
01/04/2012 21:00;2;0;0;2;20.5;24.24;59;11.0014;33;101;134;VRAI
01/04/2012 22:00;2;0;0;3;20.5;24.24;63;7.0015;7;61;68;VRAI
01/04/2012 23:00;2;0;0;3;18.86;22.725;72;0;10;53;63;VRAI
02/04/2012 00:00;2;0;1;3;18.04;21.97;82;7.0015;6;11;17;VRAI
02/04/2012 01:00;2;0;1;3;17.22;21.21;88;6.0032;0;5;5;VRAI
02/04/2012 02:00;2;0;1;3;18.04;21.97;94;8.9981;2;3;5;VRAI
02/04/2012 04:00;2;0;1;1;16.4;20.455;76;32.9975;2;2;4;VRAI
02/04/2012 05:00;2;0;1;1;16.4;20.455;76;32.9975;2;22;24;VRAI
02/04/2012 06:00;2;0;1;1;14.76;15.91;71;31.0009;6;104;110;VRAI
02/04/2012 07:00;2;0;1;1;13.94;15.15;66;26.0027;12;294;306;VRAI
02/04/2012 08:00;2;0;1;1;14.76;16.665;57;22.0028;36;553;589;VRAI
02/04/2012 09:00;2;0;1;1;15.58;19.695;54;23.9994;52;265;317;VRAI
02/04/2012 10:00;2;0;1;1;16.4;20.455;50;35.0008;85;119;204;VRAI
02/04/2012 11:00;2;0;1;1;17.22;21.21;47;30.0026;81;128;209;VRAI
02/04/2012 12:00;2;0;1;1;18.04;21.97;44;30.0026;100;181;281;VRAI
02/04/2012 13:00;2;0;1;1;18.86;22.725;36;19.9995;97;184;281;VRAI
02/04/2012 14:00;2;0;1;1;18.86;22.725;31;27.9993;127;141;268;VRAI
02/04/2012 15:00;2;0;1;1;19.68;23.485;33;27.9993;132;192;324;VRAI
02/04/2012 16:00;2;0;1;1;20.5;24.24;34;22.0028;104;291;395;VRAI
02/04/2012 17:00;2;0;1;1;20.5;24.24;29;19.0012;128;601;729;VRAI
02/04/2012 18:00;2;0;1;1;20.5;24.24;27;16.9979;75;543;618;VRAI
02/04/2012 19:00;2;0;1;1;20.5;24.24;27;16.9979;66;428;494;VRAI
02/04/2012 20:00;2;0;1;1;18.86;22.725;31;11.0014;48;281;329;VRAI
02/04/2012 21:00;2;0;1;1;18.86;22.725;28;8.9981;24;214;238;VRAI
02/04/2012 22:00;2;0;1;1;17.22;21.21;44;12.998;17;106;123;VRAI
02/04/2012 23:00;2;0;1;1;18.04;21.97;35;11.0014;6;60;66;VRAI
03/04/2012 00:00;2;0;1;1;16.4;20.455;43;8.9981;1;32;33;VRAI
03/04/2012 01:00;2;0;1;1;15.58;19.695;46;15.0013;0;11;11;VRAI
03/04/2012 02:00;2;0;1;1;14.76;17.425;53;11.0014;0;5;5;VRAI
03/04/2012 03:00;2;0;1;1;15.58;19.695;46;0;0;3;3;VRAI
03/04/2012 04:00;2;0;1;1;13.12;16.665;66;6.0032;0;1;1;VRAI
03/04/2012 05:00;2;0;1;1;13.12;16.665;66;6.0032;2;25;27;VRAI
03/04/2012 06:00;2;0;1;1;12.3;15.91;61;6.0032;2;98;100;VRAI
03/04/2012 07:00;2;0;1;1;13.12;16.665;66;6.0032;14;327;341;VRAI
03/04/2012 08:00;2;0;1;1;13.94;18.18;57;0;27;577;604;VRAI
03/04/2012 09:00;2;0;1;1;17.22;21.21;38;6.0032;54;354;408;VRAI
03/04/2012 10:00;2;0;1;1;18.04;21.97;33;0;77;142;219;VRAI
03/04/2012 11:00;2;0;1;1;19.68;23.485;23;0;91;167;258;VRAI
03/04/2012 12:00;2;0;1;1;21.32;25;25;0;101;230;331;VRAI
03/04/2012 13:00;2;0;1;1;22.96;26.515;19;16.9979;120;225;345;VRAI
03/04/2012 14:00;2;0;1;1;22.96;26.515;21;15.0013;120;191;311;VRAI
03/04/2012 15:00;2;0;1;1;24.6;29.545;20;12.998;109;207;316;VRAI
03/04/2012 16:00;2;0;1;1;25.42;30.305;21;11.0014;145;340;485;VRAI
03/04/2012 17:00;2;0;1;1;25.42;30.305;17;12.998;123;634;757;VRAI
03/04/2012 18:00;2;0;1;1;24.6;30.305;26;11.0014;139;661;800;VRAI
03/04/2012 19:00;2;0;1;1;22.96;26.515;26;7.0015;98;460;558;VRAI
03/04/2012 20:00;2;0;1;1;22.96;26.515;24;8.9981;54;325;379;VRAI
03/04/2012 21:00;2;0;1;1;22.14;25.76;45;0;33;210;243;VRAI
03/04/2012 22:00;2;0;1;1;20.5;24.24;51;0;25;133;158;VRAI
03/04/2012 23:00;2;0;1;1;20.5;24.24;59;0;13;66;79;VRAI
04/04/2012 00:00;2;0;1;1;19.68;23.485;48;0;18;23;41;VRAI
04/04/2012 01:00;2;0;1;1;18.86;22.725;59;0;0;11;11;VRAI
04/04/2012 02:00;2;0;1;1;18.86;22.725;51;0;0;5;5;VRAI
04/04/2012 03:00;2;0;1;1;18.04;21.97;58;6.0032;0;3;3;VRAI
04/04/2012 04:00;2;0;1;1;17.22;21.21;67;6.0032;0;1;1;VRAI
04/04/2012 05:00;2;0;1;1;17.22;21.21;67;6.0032;0;27;27;VRAI
04/04/2012 06:00;2;0;1;2;17.22;21.21;58;0;6;120;126;VRAI
04/04/2012 07:00;2;0;1;2;18.04;21.97;62;0;12;354;366;VRAI
04/04/2012 08:00;2;0;1;2;18.04;21.97;72;7.0015;31;653;684;VRAI
04/04/2012 09:00;2;0;1;2;19.68;23.485;55;8.9981;47;316;363;VRAI
04/04/2012 10:00;2;0;1;2;22.14;25.76;45;8.9981;68;99;167;VRAI
04/04/2012 11:00;2;0;1;2;24.6;31.06;43;23.9994;61;152;213;VRAI
04/04/2012 12:00;2;0;1;2;24.6;31.06;46;27.9993;73;210;283;VRAI
04/04/2012 13:00;2;0;1;2;24.6;31.06;46;16.9979;70;181;251;VRAI
04/04/2012 14:00;2;0;1;2;25.42;31.06;46;12.998;82;176;258;VRAI
04/04/2012 15:00;2;0;1;2;26.24;31.06;44;19.0012;86;182;268;VRAI
04/04/2012 16:00;2;0;1;2;26.24;31.06;44;19.0012;86;304;390;VRAI
04/04/2012 17:00;2;0;1;1;27.06;31.06;41;19.9995;99;645;744;VRAI
04/04/2012 18:00;2;0;1;1;27.06;31.06;41;16.9979;113;646;759;VRAI
04/04/2012 19:00;2;0;1;1;27.06;31.06;39;15.0013;75;419;494;VRAI
04/04/2012 20:00;2;0;1;1;26.24;31.06;27;15.0013;39;333;372;VRAI
04/04/2012 21:00;2;0;1;1;24.6;30.305;23;22.0028;43;255;298;VRAI
04/04/2012 22:00;2;0;1;1;22.96;26.515;22;11.0014;30;151;181;VRAI
